"code1","code2","source"
"RXNORM:2177","PheCode:459.1","may cause(jun)"
"RXNORM:2177","PheCode:646","may cause(jun)"
"RXNORM:2177","PheCode:571.8","may cause(jun)"
"RXNORM:2177","PheCode:573","may cause(jun)"
"RXNORM:2177","PheCode:949","may cause(jun)"
"RXNORM:2177","PheCode:609.1","may cause(jun)"
"RXNORM:2177","PheCode:573.6","may cause(jun)"
"RXNORM:2177","PheCode:580.32","may cause(jun)"
"RXNORM:2177","PheCode:1004","may cause(jun)"
"RXNORM:2177","PheCode:284.1","may cause(jun)"
"RXNORM:2177","PheCode:573.9","may cause(jun)"
"RXNORM:2177","PheCode:286.9","may cause(jun)"
"RXNORM:2177","PheCode:698","may cause(jun)"
"RXNORM:2177","PheCode:8.52","may cause(jun)"
"RXNORM:2177","PheCode:687.1","may cause(jun)"
"RXNORM:2177","PheCode:1011","may cause(jun)"
"RXNORM:2177","PheCode:136","may cause(jun)"
"RXNORM:2177","PheCode:782.3","may cause(jun)"
"RXNORM:2177","PheCode:300","may cause(jun)"
"RXNORM:2177","PheCode:287.3","may cause(jun)"
"RXNORM:2177","PheCode:81.1","may cause(jun)"
"RXNORM:2177","PheCode:947","may cause(jun)"
"RXNORM:2177","PheCode:614.52","may cause(jun)"
"RXNORM:2180","PheCode:785","may cause(jun)"
"RXNORM:2180","PheCode:315","may cause(jun)"
"RXNORM:2180","PheCode:288.11","may cause(jun)"
"RXNORM:2180","PheCode:285","may cause(jun)"
"RXNORM:2180","PheCode:698","may cause(jun)"
"RXNORM:2180","PheCode:913","may cause(jun)"
"RXNORM:2180","PheCode:260.6","may cause(jun)"
"RXNORM:2180","PheCode:284","may cause(jun)"
"RXNORM:2180","PheCode:798","may cause(jun)"
"RXNORM:2180","PheCode:573.5","may cause(jun)"
"RXNORM:2180","PheCode:289","may cause(jun)"
"RXNORM:2180","PheCode:783","may cause(jun)"
"RXNORM:2180","PheCode:112","may cause(jun)"
"RXNORM:2180","PheCode:528.5","may cause(jun)"
"RXNORM:2180","PheCode:575.2","may cause(jun)"
"RXNORM:2180","PheCode:558","may cause(jun)"
"RXNORM:2180","PheCode:295","may cause(jun)"
"RXNORM:2180","PheCode:345.3","may cause(jun)"
"RXNORM:2180","PheCode:939","may cause(jun)"
"RXNORM:2180","PheCode:789","may cause(jun)"
"RXNORM:2180","PheCode:386.9","may cause(jun)"
"RXNORM:2180","PheCode:979","may cause(jun)"
"RXNORM:2180","PheCode:536.8","may cause(jun)"
"RXNORM:2180","PheCode:695.1","may cause(jun)"
"RXNORM:2180","PheCode:561","may cause(jun)"
"RXNORM:2180","PheCode:282.9","may cause(jun)"
"RXNORM:2180","PheCode:459.1","may cause(jun)"
"RXNORM:2180","PheCode:646","may cause(jun)"
"RXNORM:2180","PheCode:530.9","may cause(jun)"
"RXNORM:2180","PheCode:573","may cause(jun)"
"RXNORM:2180","PheCode:70.9","may cause(jun)"
"RXNORM:2180","PheCode:315.3","may cause(jun)"
"RXNORM:2180","PheCode:949","may cause(jun)"
"RXNORM:2180","PheCode:772","may cause(jun)"
"RXNORM:2180","PheCode:458.9","may cause(jun)"
"RXNORM:2180","PheCode:573.6","may cause(jun)"
"RXNORM:2180","PheCode:288.1","may cause(jun)"
"RXNORM:2180","PheCode:788","may cause(jun)"
"RXNORM:2180","PheCode:528.11","may cause(jun)"
"RXNORM:2180","PheCode:590","may cause(jun)"
"RXNORM:2180","PheCode:586","may cause(jun)"
"RXNORM:2180","PheCode:580.32","may cause(jun)"
"RXNORM:2180","PheCode:338.1","may cause(jun)"
"RXNORM:2180","PheCode:284.1","may cause(jun)"
"RXNORM:2180","PheCode:451","may cause(jun)"
"RXNORM:2180","PheCode:480.1","may cause(jun)"
"RXNORM:2180","PheCode:080","may cause(jun)"
"RXNORM:2180","PheCode:286.9","may cause(jun)"
"RXNORM:2180","PheCode:8.52","may cause(jun)"
"RXNORM:2180","PheCode:687.1","may cause(jun)"
"RXNORM:2180","PheCode:797","may cause(jun)"
"RXNORM:2180","PheCode:291.8","may cause(jun)"
"RXNORM:2180","PheCode:136","may cause(jun)"
"RXNORM:2180","PheCode:287.3","may cause(jun)"
"RXNORM:2180","PheCode:755","may cause(jun)"
"RXNORM:2180","PheCode:81.1","may cause(jun)"
"RXNORM:2180","PheCode:947","may cause(jun)"
"RXNORM:2180","PheCode:614.52","may cause(jun)"
"RXNORM:25037","PheCode:785","may cause(jun)"
"RXNORM:25037","PheCode:579.8","may cause(jun)"
"RXNORM:25037","PheCode:411.9","may cause(jun)"
"RXNORM:25037","PheCode:509.1","may cause(jun)"
"RXNORM:25037","PheCode:315","may cause(jun)"
"RXNORM:25037","PheCode:288.11","may cause(jun)"
"RXNORM:25037","PheCode:446.3","may cause(jun)"
"RXNORM:25037","PheCode:913","may cause(jun)"
"RXNORM:25037","PheCode:260.6","may cause(jun)"
"RXNORM:25037","PheCode:284","may cause(jun)"
"RXNORM:25037","PheCode:798","may cause(jun)"
"RXNORM:25037","PheCode:495","may cause(jun)"
"RXNORM:25037","PheCode:495.2","may cause(jun)"
"RXNORM:25037","PheCode:286.7","may cause(jun)"
"RXNORM:25037","PheCode:783","may cause(jun)"
"RXNORM:25037","PheCode:112","may cause(jun)"
"RXNORM:25037","PheCode:428.1","may cause(jun)"
"RXNORM:25037","PheCode:418","may cause(jun)"
"RXNORM:25037","PheCode:429.3","may cause(jun)"
"RXNORM:25037","PheCode:575.2","may cause(jun)"
"RXNORM:25037","PheCode:369.5","may cause(jun)"
"RXNORM:25037","PheCode:979","may cause(jun)"
"RXNORM:25037","PheCode:345.3","may cause(jun)"
"RXNORM:25037","PheCode:939","may cause(jun)"
"RXNORM:25037","PheCode:949.1","may cause(jun)"
"RXNORM:25037","PheCode:789","may cause(jun)"
"RXNORM:25037","PheCode:561","may cause(jun)"
"RXNORM:25037","PheCode:286.6","may cause(jun)"
"RXNORM:25037","PheCode:386.9","may cause(jun)"
"RXNORM:25037","PheCode:293","may cause(jun)"
"RXNORM:25037","PheCode:333.4","may cause(jun)"
"RXNORM:25037","PheCode:536.8","may cause(jun)"
"RXNORM:25037","PheCode:558","may cause(jun)"
"RXNORM:25037","PheCode:709.3","may cause(jun)"
"RXNORM:25037","PheCode:695.1","may cause(jun)"
"RXNORM:25037","PheCode:695.81","may cause(jun)"
"RXNORM:25037","PheCode:593","may cause(jun)"
"RXNORM:25037","PheCode:282.9","may cause(jun)"
"RXNORM:25037","PheCode:459.1","may cause(jun)"
"RXNORM:25037","PheCode:287","may cause(jun)"
"RXNORM:25037","PheCode:646","may cause(jun)"
"RXNORM:25037","PheCode:571.8","may cause(jun)"
"RXNORM:25037","PheCode:573","may cause(jun)"
"RXNORM:25037","PheCode:070","may cause(jun)"
"RXNORM:25037","PheCode:315.3","may cause(jun)"
"RXNORM:25037","PheCode:949","may cause(jun)"
"RXNORM:25037","PheCode:401.1","may cause(jun)"
"RXNORM:25037","PheCode:560.4","may cause(jun)"
"RXNORM:25037","PheCode:327.4","may cause(jun)"
"RXNORM:25037","PheCode:504","may cause(jun)"
"RXNORM:25037","PheCode:573.5","may cause(jun)"
"RXNORM:25037","PheCode:473","may cause(jun)"
"RXNORM:25037","PheCode:288.1","may cause(jun)"
"RXNORM:25037","PheCode:619.4","may cause(jun)"
"RXNORM:25037","PheCode:788","may cause(jun)"
"RXNORM:25037","PheCode:578.2","may cause(jun)"
"RXNORM:25037","PheCode:593.2","may cause(jun)"
"RXNORM:25037","PheCode:350.1","may cause(jun)"
"RXNORM:25037","PheCode:411.2","may cause(jun)"
"RXNORM:25037","PheCode:586","may cause(jun)"
"RXNORM:25037","PheCode:580.32","may cause(jun)"
"RXNORM:25037","PheCode:284.1","may cause(jun)"
"RXNORM:25037","PheCode:531.4","may cause(jun)"
"RXNORM:25037","PheCode:480","may cause(jun)"
"RXNORM:25037","PheCode:698","may cause(jun)"
"RXNORM:25037","PheCode:8.52","may cause(jun)"
"RXNORM:25037","PheCode:687.1","may cause(jun)"
"RXNORM:25037","PheCode:585.1","may cause(jun)"
"RXNORM:25037","PheCode:772.4","may cause(jun)"
"RXNORM:25037","PheCode:1011","may cause(jun)"
"RXNORM:25037","PheCode:797","may cause(jun)"
"RXNORM:25037","PheCode:112.3","may cause(jun)"
"RXNORM:25037","PheCode:291.8","may cause(jun)"
"RXNORM:25037","PheCode:528.11","may cause(jun)"
"RXNORM:25037","PheCode:287.3","may cause(jun)"
"RXNORM:25037","PheCode:81.1","may cause(jun)"
"RXNORM:25037","PheCode:569","may cause(jun)"
"RXNORM:25037","PheCode:614.52","may cause(jun)"
"RXNORM:25037","PheCode:598","may cause(jun)"
"RXNORM:20481","PheCode:136","may cause(jun)"
"RXNORM:20481","PheCode:785","may cause(jun)"
"RXNORM:20481","PheCode:315","may cause(jun)"
"RXNORM:20481","PheCode:288.11","may cause(jun)"
"RXNORM:20481","PheCode:285","may cause(jun)"
"RXNORM:20481","PheCode:913","may cause(jun)"
"RXNORM:20481","PheCode:284","may cause(jun)"
"RXNORM:20481","PheCode:275.51","may cause(jun)"
"RXNORM:20481","PheCode:783","may cause(jun)"
"RXNORM:20481","PheCode:497","may cause(jun)"
"RXNORM:20481","PheCode:112","may cause(jun)"
"RXNORM:20481","PheCode:780","may cause(jun)"
"RXNORM:20481","PheCode:575.2","may cause(jun)"
"RXNORM:20481","PheCode:558","may cause(jun)"
"RXNORM:20481","PheCode:348.7","may cause(jun)"
"RXNORM:20481","PheCode:295","may cause(jun)"
"RXNORM:20481","PheCode:292.4","may cause(jun)"
"RXNORM:20481","PheCode:979","may cause(jun)"
"RXNORM:20481","PheCode:345.3","may cause(jun)"
"RXNORM:20481","PheCode:939","may cause(jun)"
"RXNORM:20481","PheCode:789","may cause(jun)"
"RXNORM:20481","PheCode:386.9","may cause(jun)"
"RXNORM:20481","PheCode:350.6","may cause(jun)"
"RXNORM:20481","PheCode:512.9","may cause(jun)"
"RXNORM:20481","PheCode:348.9","may cause(jun)"
"RXNORM:20481","PheCode:695.9","may cause(jun)"
"RXNORM:20481","PheCode:695.1","may cause(jun)"
"RXNORM:20481","PheCode:561","may cause(jun)"
"RXNORM:20481","PheCode:282.9","may cause(jun)"
"RXNORM:20481","PheCode:459.1","may cause(jun)"
"RXNORM:20481","PheCode:292.6","may cause(jun)"
"RXNORM:20481","PheCode:646","may cause(jun)"
"RXNORM:20481","PheCode:571.8","may cause(jun)"
"RXNORM:20481","PheCode:573","may cause(jun)"
"RXNORM:20481","PheCode:275.6","may cause(jun)"
"RXNORM:20481","PheCode:949","may cause(jun)"
"RXNORM:20481","PheCode:288.1","may cause(jun)"
"RXNORM:20481","PheCode:333.2","may cause(jun)"
"RXNORM:20481","PheCode:580.32","may cause(jun)"
"RXNORM:20481","PheCode:357","may cause(jun)"
"RXNORM:20481","PheCode:345.12","may cause(jun)"
"RXNORM:20481","PheCode:338.1","may cause(jun)"
"RXNORM:20481","PheCode:284.1","may cause(jun)"
"RXNORM:20481","PheCode:687.4","may cause(jun)"
"RXNORM:20481","PheCode:451","may cause(jun)"
"RXNORM:20481","PheCode:573.9","may cause(jun)"
"RXNORM:20481","PheCode:480","may cause(jun)"
"RXNORM:20481","PheCode:480.1","may cause(jun)"
"RXNORM:20481","PheCode:286.9","may cause(jun)"
"RXNORM:20481","PheCode:698","may cause(jun)"
"RXNORM:20481","PheCode:8.52","may cause(jun)"
"RXNORM:20481","PheCode:590","may cause(jun)"
"RXNORM:20481","PheCode:687.1","may cause(jun)"
"RXNORM:20481","PheCode:586","may cause(jun)"
"RXNORM:20481","PheCode:994.2","may cause(jun)"
"RXNORM:20481","PheCode:797","may cause(jun)"
"RXNORM:20481","PheCode:345.1","may cause(jun)"
"RXNORM:20481","PheCode:291.8","may cause(jun)"
"RXNORM:20481","PheCode:287.3","may cause(jun)"
"RXNORM:20481","PheCode:81.1","may cause(jun)"
"RXNORM:20481","PheCode:591","may cause(jun)"
"RXNORM:20481","PheCode:947","may cause(jun)"
"RXNORM:20481","PheCode:614.52","may cause(jun)"
"RXNORM:20481","PheCode:443.8","may cause(jun)"
"RXNORM:25033","PheCode:785","may cause(jun)"
"RXNORM:25033","PheCode:288.11","may cause(jun)"
"RXNORM:25033","PheCode:913","may cause(jun)"
"RXNORM:25033","PheCode:949","may cause(jun)"
"RXNORM:25033","PheCode:277.6","may cause(jun)"
"RXNORM:25033","PheCode:284","may cause(jun)"
"RXNORM:25033","PheCode:687","may cause(jun)"
"RXNORM:25033","PheCode:573.5","may cause(jun)"
"RXNORM:25033","PheCode:783","may cause(jun)"
"RXNORM:25033","PheCode:112","may cause(jun)"
"RXNORM:25033","PheCode:575.2","may cause(jun)"
"RXNORM:25033","PheCode:558","may cause(jun)"
"RXNORM:25033","PheCode:345.3","may cause(jun)"
"RXNORM:25033","PheCode:939","may cause(jun)"
"RXNORM:25033","PheCode:695.2","may cause(jun)"
"RXNORM:25033","PheCode:789","may cause(jun)"
"RXNORM:25033","PheCode:386.9","may cause(jun)"
"RXNORM:25033","PheCode:979","may cause(jun)"
"RXNORM:25033","PheCode:536.8","may cause(jun)"
"RXNORM:25033","PheCode:695.1","may cause(jun)"
"RXNORM:25033","PheCode:782.3","may cause(jun)"
"RXNORM:25033","PheCode:561","may cause(jun)"
"RXNORM:25033","PheCode:282.9","may cause(jun)"
"RXNORM:25033","PheCode:459.1","may cause(jun)"
"RXNORM:25033","PheCode:646","may cause(jun)"
"RXNORM:25033","PheCode:573","may cause(jun)"
"RXNORM:25033","PheCode:70.9","may cause(jun)"
"RXNORM:25033","PheCode:277.4","may cause(jun)"
"RXNORM:25033","PheCode:573.6","may cause(jun)"
"RXNORM:25033","PheCode:288.1","may cause(jun)"
"RXNORM:25033","PheCode:579.8","may cause(jun)"
"RXNORM:25033","PheCode:320","may cause(jun)"
"RXNORM:25033","PheCode:580.32","may cause(jun)"
"RXNORM:25033","PheCode:284.1","may cause(jun)"
"RXNORM:25033","PheCode:480.1","may cause(jun)"
"RXNORM:25033","PheCode:698","may cause(jun)"
"RXNORM:25033","PheCode:8.52","may cause(jun)"
"RXNORM:25033","PheCode:687.1","may cause(jun)"
"RXNORM:25033","PheCode:586","may cause(jun)"
"RXNORM:25033","PheCode:585.1","may cause(jun)"
"RXNORM:25033","PheCode:1011","may cause(jun)"
"RXNORM:25033","PheCode:797","may cause(jun)"
"RXNORM:25033","PheCode:136","may cause(jun)"
"RXNORM:25033","PheCode:287.3","may cause(jun)"
"RXNORM:25033","PheCode:755","may cause(jun)"
"RXNORM:25033","PheCode:81.1","may cause(jun)"
"RXNORM:25033","PheCode:591","may cause(jun)"
"RXNORM:25033","PheCode:947","may cause(jun)"
"RXNORM:25033","PheCode:614.52","may cause(jun)"
"RXNORM:2186","PheCode:785","may cause(jun)"
"RXNORM:2186","PheCode:288.11","may cause(jun)"
"RXNORM:2186","PheCode:913","may cause(jun)"
"RXNORM:2186","PheCode:277.6","may cause(jun)"
"RXNORM:2186","PheCode:284","may cause(jun)"
"RXNORM:2186","PheCode:426","may cause(jun)"
"RXNORM:2186","PheCode:783","may cause(jun)"
"RXNORM:2186","PheCode:498","may cause(jun)"
"RXNORM:2186","PheCode:695.2","may cause(jun)"
"RXNORM:2186","PheCode:112","may cause(jun)"
"RXNORM:2186","PheCode:575.2","may cause(jun)"
"RXNORM:2186","PheCode:558","may cause(jun)"
"RXNORM:2186","PheCode:345.3","may cause(jun)"
"RXNORM:2186","PheCode:939","may cause(jun)"
"RXNORM:2186","PheCode:789","may cause(jun)"
"RXNORM:2186","PheCode:348.9","may cause(jun)"
"RXNORM:2186","PheCode:695.1","may cause(jun)"
"RXNORM:2186","PheCode:589","may cause(jun)"
"RXNORM:2186","PheCode:282.9","may cause(jun)"
"RXNORM:2186","PheCode:459.1","may cause(jun)"
"RXNORM:2186","PheCode:646","may cause(jun)"
"RXNORM:2186","PheCode:573","may cause(jun)"
"RXNORM:2186","PheCode:70.9","may cause(jun)"
"RXNORM:2186","PheCode:949","may cause(jun)"
"RXNORM:2186","PheCode:561","may cause(jun)"
"RXNORM:2186","PheCode:573.5","may cause(jun)"
"RXNORM:2186","PheCode:288.1","may cause(jun)"
"RXNORM:2186","PheCode:1008","may cause(jun)"
"RXNORM:2186","PheCode:798","may cause(jun)"
"RXNORM:2186","PheCode:590","may cause(jun)"
"RXNORM:2186","PheCode:580.32","may cause(jun)"
"RXNORM:2186","PheCode:338.1","may cause(jun)"
"RXNORM:2186","PheCode:698","may cause(jun)"
"RXNORM:2186","PheCode:8.52","may cause(jun)"
"RXNORM:2186","PheCode:687.1","may cause(jun)"
"RXNORM:2186","PheCode:586","may cause(jun)"
"RXNORM:2186","PheCode:797","may cause(jun)"
"RXNORM:2186","PheCode:136","may cause(jun)"
"RXNORM:2186","PheCode:287.3","may cause(jun)"
"RXNORM:2186","PheCode:81.1","may cause(jun)"
"RXNORM:2186","PheCode:947","may cause(jun)"
"RXNORM:2186","PheCode:614.52","may cause(jun)"
"RXNORM:2187","PheCode:785","may cause(jun)"
"RXNORM:2187","PheCode:288.11","may cause(jun)"
"RXNORM:2187","PheCode:913","may cause(jun)"
"RXNORM:2187","PheCode:284","may cause(jun)"
"RXNORM:2187","PheCode:573.5","may cause(jun)"
"RXNORM:2187","PheCode:783","may cause(jun)"
"RXNORM:2187","PheCode:575.2","may cause(jun)"
"RXNORM:2187","PheCode:558","may cause(jun)"
"RXNORM:2187","PheCode:345.3","may cause(jun)"
"RXNORM:2187","PheCode:939","may cause(jun)"
"RXNORM:2187","PheCode:789","may cause(jun)"
"RXNORM:2187","PheCode:695.1","may cause(jun)"
"RXNORM:2187","PheCode:282.9","may cause(jun)"
"RXNORM:2187","PheCode:459.1","may cause(jun)"
"RXNORM:2187","PheCode:573","may cause(jun)"
"RXNORM:2187","PheCode:949","may cause(jun)"
"RXNORM:2187","PheCode:288.1","may cause(jun)"
"RXNORM:2187","PheCode:580.32","may cause(jun)"
"RXNORM:2187","PheCode:284.1","may cause(jun)"
"RXNORM:2187","PheCode:451","may cause(jun)"
"RXNORM:2187","PheCode:286.9","may cause(jun)"
"RXNORM:2187","PheCode:698","may cause(jun)"
"RXNORM:2187","PheCode:8.52","may cause(jun)"
"RXNORM:2187","PheCode:687.1","may cause(jun)"
"RXNORM:2187","PheCode:136","may cause(jun)"
"RXNORM:2187","PheCode:287.3","may cause(jun)"
"RXNORM:2187","PheCode:755","may cause(jun)"
"RXNORM:2187","PheCode:81.1","may cause(jun)"
"RXNORM:2187","PheCode:947","may cause(jun)"
"RXNORM:2187","PheCode:614.52","may cause(jun)"
"RXNORM:2187","PheCode:112","may cause(jun)"
"RXNORM:2189","PheCode:785","may cause(jun)"
"RXNORM:2189","PheCode:288.11","may cause(jun)"
"RXNORM:2189","PheCode:285","may cause(jun)"
"RXNORM:2189","PheCode:913","may cause(jun)"
"RXNORM:2189","PheCode:277.6","may cause(jun)"
"RXNORM:2189","PheCode:284","may cause(jun)"
"RXNORM:2189","PheCode:588","may cause(jun)"
"RXNORM:2189","PheCode:573.5","may cause(jun)"
"RXNORM:2189","PheCode:783","may cause(jun)"
"RXNORM:2189","PheCode:112","may cause(jun)"
"RXNORM:2189","PheCode:575.2","may cause(jun)"
"RXNORM:2189","PheCode:558","may cause(jun)"
"RXNORM:2189","PheCode:345.3","may cause(jun)"
"RXNORM:2189","PheCode:939","may cause(jun)"
"RXNORM:2189","PheCode:789","may cause(jun)"
"RXNORM:2189","PheCode:512.9","may cause(jun)"
"RXNORM:2189","PheCode:695.9","may cause(jun)"
"RXNORM:2189","PheCode:695.1","may cause(jun)"
"RXNORM:2189","PheCode:782.6","may cause(jun)"
"RXNORM:2189","PheCode:282.9","may cause(jun)"
"RXNORM:2189","PheCode:459.1","may cause(jun)"
"RXNORM:2189","PheCode:573","may cause(jun)"
"RXNORM:2189","PheCode:949","may cause(jun)"
"RXNORM:2189","PheCode:458.9","may cause(jun)"
"RXNORM:2189","PheCode:561","may cause(jun)"
"RXNORM:2189","PheCode:288.1","may cause(jun)"
"RXNORM:2189","PheCode:358.1","may cause(jun)"
"RXNORM:2189","PheCode:590","may cause(jun)"
"RXNORM:2189","PheCode:580.32","may cause(jun)"
"RXNORM:2189","PheCode:338.1","may cause(jun)"
"RXNORM:2189","PheCode:284.1","may cause(jun)"
"RXNORM:2189","PheCode:451","may cause(jun)"
"RXNORM:2189","PheCode:286.9","may cause(jun)"
"RXNORM:2189","PheCode:698","may cause(jun)"
"RXNORM:2189","PheCode:8.52","may cause(jun)"
"RXNORM:2189","PheCode:687.1","may cause(jun)"
"RXNORM:2189","PheCode:585.1","may cause(jun)"
"RXNORM:2189","PheCode:1011","may cause(jun)"
"RXNORM:2189","PheCode:136","may cause(jun)"
"RXNORM:2189","PheCode:287.3","may cause(jun)"
"RXNORM:2189","PheCode:81.1","may cause(jun)"
"RXNORM:2189","PheCode:599","may cause(jun)"
"RXNORM:2189","PheCode:947","may cause(jun)"
"RXNORM:2189","PheCode:614.52","may cause(jun)"
"RXNORM:20489","PheCode:785","may cause(jun)"
"RXNORM:20489","PheCode:579","may cause(jun)"
"RXNORM:20489","PheCode:634","may cause(jun)"
"RXNORM:20489","PheCode:286.9","may cause(jun)"
"RXNORM:20489","PheCode:350.6","may cause(jun)"
"RXNORM:20489","PheCode:315","may cause(jun)"
"RXNORM:20489","PheCode:288.11","may cause(jun)"
"RXNORM:20489","PheCode:704.1","may cause(jun)"
"RXNORM:20489","PheCode:285","may cause(jun)"
"RXNORM:20489","PheCode:913","may cause(jun)"
"RXNORM:20489","PheCode:565","may cause(jun)"
"RXNORM:20489","PheCode:260.6","may cause(jun)"
"RXNORM:20489","PheCode:300.1","may cause(jun)"
"RXNORM:20489","PheCode:284","may cause(jun)"
"RXNORM:20489","PheCode:798","may cause(jun)"
"RXNORM:20489","PheCode:495","may cause(jun)"
"RXNORM:20489","PheCode:760","may cause(jun)"
"RXNORM:20489","PheCode:041","may cause(jun)"
"RXNORM:20489","PheCode:288.2","may cause(jun)"
"RXNORM:20489","PheCode:371.3","may cause(jun)"
"RXNORM:20489","PheCode:783","may cause(jun)"
"RXNORM:20489","PheCode:497","may cause(jun)"
"RXNORM:20489","PheCode:112","may cause(jun)"
"RXNORM:20489","PheCode:428.1","may cause(jun)"
"RXNORM:20489","PheCode:433.21","may cause(jun)"
"RXNORM:20489","PheCode:292","may cause(jun)"
"RXNORM:20489","PheCode:418","may cause(jun)"
"RXNORM:20489","PheCode:780","may cause(jun)"
"RXNORM:20489","PheCode:575.2","may cause(jun)"
"RXNORM:20489","PheCode:555.2","may cause(jun)"
"RXNORM:20489","PheCode:295","may cause(jun)"
"RXNORM:20489","PheCode:979","may cause(jun)"
"RXNORM:20489","PheCode:345.3","may cause(jun)"
"RXNORM:20489","PheCode:512.8","may cause(jun)"
"RXNORM:20489","PheCode:276.5","may cause(jun)"
"RXNORM:20489","PheCode:939","may cause(jun)"
"RXNORM:20489","PheCode:695.2","may cause(jun)"
"RXNORM:20489","PheCode:949.1","may cause(jun)"
"RXNORM:20489","PheCode:371.33","may cause(jun)"
"RXNORM:20489","PheCode:789","may cause(jun)"
"RXNORM:20489","PheCode:561","may cause(jun)"
"RXNORM:20489","PheCode:286.6","may cause(jun)"
"RXNORM:20489","PheCode:386.9","may cause(jun)"
"RXNORM:20489","PheCode:293","may cause(jun)"
"RXNORM:20489","PheCode:706.8","may cause(jun)"
"RXNORM:20489","PheCode:479","may cause(jun)"
"RXNORM:20489","PheCode:536.8","may cause(jun)"
"RXNORM:20489","PheCode:512.9","may cause(jun)"
"RXNORM:20489","PheCode:599.3","may cause(jun)"
"RXNORM:20489","PheCode:477","may cause(jun)"
"RXNORM:20489","PheCode:695.1","may cause(jun)"
"RXNORM:20489","PheCode:782.3","may cause(jun)"
"RXNORM:20489","PheCode:117","may cause(jun)"
"RXNORM:20489","PheCode:110.1","may cause(jun)"
"RXNORM:20489","PheCode:535.9","may cause(jun)"
"RXNORM:20489","PheCode:558","may cause(jun)"
"RXNORM:20489","PheCode:338.1","may cause(jun)"
"RXNORM:20489","PheCode:274.1","may cause(jun)"
"RXNORM:20489","PheCode:289.9","may cause(jun)"
