name1,name2,desc1,desc2
CCS:19,RXNORM:8611,"other therapeutic procedures on eyelids, conjunctiva, cornea",povidone-iodine
CCS:190,RXNORM:1116632,contrast arteriogram of femoral and lower extremity arteries,ticagrelor
CCS:190,RXNORM:11289,contrast arteriogram of femoral and lower extremity arteries,warfarin
CCS:190,RXNORM:1191,contrast arteriogram of femoral and lower extremity arteries,aspirin
CCS:190,RXNORM:197,contrast arteriogram of femoral and lower extremity arteries,acetylcysteine
CCS:190,RXNORM:27729,contrast arteriogram of femoral and lower extremity arteries,iodixanol
CCS:190,RXNORM:28004,contrast arteriogram of femoral and lower extremity arteries,isosorbide mononitrate
CCS:190,RXNORM:5966,contrast arteriogram of femoral and lower extremity arteries,iopamidol
CCS:190,RXNORM:6058,contrast arteriogram of femoral and lower extremity arteries,isosorbide dinitrate
CCS:190,RXNORM:613391,contrast arteriogram of femoral and lower extremity arteries,prasugrel
CCS:190,RXNORM:640062,contrast arteriogram of femoral and lower extremity arteries,regadenoson
CCS:190,RXNORM:6918,contrast arteriogram of femoral and lower extremity arteries,metoprolol
CCS:190,RXNORM:73710,contrast arteriogram of femoral and lower extremity arteries,paricalcitol
CCS:190,RXNORM:7895,contrast arteriogram of femoral and lower extremity arteries,papaverine
CCS:190,RXNORM:8536,contrast arteriogram of femoral and lower extremity arteries,polymyxin B
CCS:190,RXNORM:8825,contrast arteriogram of femoral and lower extremity arteries,protamine sulfate (USP)
CCS:190,RXNORM:9793,contrast arteriogram of femoral and lower extremity arteries,silver sulfadiazine
CCS:191,RXNORM:197,arterio- or venogram (not heart and head),acetylcysteine
CCS:191,RXNORM:1998,arterio- or venogram (not heart and head),captopril
CCS:191,RXNORM:21107,arterio- or venogram (not heart and head),cilostazol
CCS:191,RXNORM:214342,arterio- or venogram (not heart and head),calcium acetate
CCS:191,RXNORM:226716,arterio- or venogram (not heart and head),aspirin / dipyridamole
CCS:191,RXNORM:27729,arterio- or venogram (not heart and head),iodixanol
CCS:191,RXNORM:407990,arterio- or venogram (not heart and head),cinacalcet
CCS:191,RXNORM:5470,arterio- or venogram (not heart and head),hydralazine
CCS:191,RXNORM:6185,arterio- or venogram (not heart and head),labetalol
CCS:191,RXNORM:660890,arterio- or venogram (not heart and head),sevelamer carbonate
CCS:191,RXNORM:7396,arterio- or venogram (not heart and head),nicardipine
CCS:191,RXNORM:7426,arterio- or venogram (not heart and head),nimodipine
CCS:191,RXNORM:75635,arterio- or venogram (not heart and head),eptifibatide
CCS:191,RXNORM:7895,arterio- or venogram (not heart and head),papaverine
CCS:191,RXNORM:8825,arterio- or venogram (not heart and head),protamine sulfate (USP)
CCS:192,RXNORM:10391,diagnostic ultrasound of head and neck,tetracaine
CCS:192,RXNORM:10869,diagnostic ultrasound of head and neck,tropicamide
CCS:192,RXNORM:139462,diagnostic ultrasound of head and neck,moxifloxacin
CCS:192,RXNORM:23043,diagnostic ultrasound of head and neck,difluprednate
CCS:192,RXNORM:3001,diagnostic ultrasound of head and neck,cyclopentolate
CCS:192,RXNORM:32968,diagnostic ultrasound of head and neck,clopidogrel
CCS:192,RXNORM:4502,diagnostic ultrasound of head and neck,flurbiprofen
CCS:192,RXNORM:640062,diagnostic ultrasound of head and neck,regadenoson
CCS:192,RXNORM:7426,diagnostic ultrasound of head and neck,nimodipine
CCS:192,RXNORM:8638,diagnostic ultrasound of head and neck,prednisolone
CCS:193,RXNORM:10156,diagnostic ultrasound of heart (echocardiogram),sucralfate
CCS:193,RXNORM:11170,diagnostic ultrasound of heart (echocardiogram),verapamil
CCS:193,RXNORM:11289,diagnostic ultrasound of heart (echocardiogram),warfarin
CCS:193,RXNORM:1191,diagnostic ultrasound of heart (echocardiogram),aspirin
CCS:193,RXNORM:1901,diagnostic ultrasound of heart (echocardiogram),calcium chloride
CCS:193,RXNORM:197,diagnostic ultrasound of heart (echocardiogram),acetylcysteine
CCS:193,RXNORM:1998,diagnostic ultrasound of heart (echocardiogram),captopril
CCS:193,RXNORM:32968,diagnostic ultrasound of heart (echocardiogram),clopidogrel
CCS:193,RXNORM:3407,diagnostic ultrasound of heart (echocardiogram),digoxin
CCS:193,RXNORM:4177,diagnostic ultrasound of heart (echocardiogram),etomidate
CCS:193,RXNORM:4603,diagnostic ultrasound of heart (echocardiogram),furosemide
CCS:193,RXNORM:4917,diagnostic ultrasound of heart (echocardiogram),nitroglycerin
CCS:193,RXNORM:49247,diagnostic ultrasound of heart (echocardiogram),dofetilide
CCS:193,RXNORM:6918,diagnostic ultrasound of heart (echocardiogram),metoprolol
CCS:193,RXNORM:6960,diagnostic ultrasound of heart (echocardiogram),midazolam
CCS:193,RXNORM:75635,diagnostic ultrasound of heart (echocardiogram),eptifibatide
CCS:193,RXNORM:7895,diagnostic ultrasound of heart (echocardiogram),papaverine
CCS:193,RXNORM:8591,diagnostic ultrasound of heart (echocardiogram),potassium chloride
CCS:193,RXNORM:99,diagnostic ultrasound of heart (echocardiogram),6-aminocaproic acid
CCS:193,RXNORM:9947,diagnostic ultrasound of heart (echocardiogram),sotalol
CCS:194,RXNORM:1399,diagnostic ultrasound of gastrointestinal tract,benzocaine
CCS:194,RXNORM:216554,diagnostic ultrasound of gastrointestinal tract,glucose / potassium chloride / sodium chloride
CCS:194,RXNORM:3319,diagnostic ultrasound of gastrointestinal tract,diatrizoate
CCS:194,RXNORM:448,diagnostic ultrasound of gastrointestinal tract,ethanol
CCS:194,RXNORM:4832,diagnostic ultrasound of gastrointestinal tract,glucagon
CCS:194,RXNORM:5781,diagnostic ultrasound of gastrointestinal tract,indomethacin
CCS:194,RXNORM:5966,diagnostic ultrasound of gastrointestinal tract,iopamidol
CCS:195,RXNORM:10831,diagnostic ultrasound of urinary tract,sulfamethoxazole / trimethoprim
CCS:195,RXNORM:1894,diagnostic ultrasound of urinary tract,calcitriol
CCS:195,RXNORM:275891,diagnostic ultrasound of urinary tract,valganciclovir
CCS:195,RXNORM:319864,diagnostic ultrasound of urinary tract,cisatracurium
CCS:195,RXNORM:36676,diagnostic ultrasound of urinary tract,sodium bicarbonate
CCS:195,RXNORM:407990,diagnostic ultrasound of urinary tract,cinacalcet
CCS:195,RXNORM:42316,diagnostic ultrasound of urinary tract,tacrolimus
CCS:195,RXNORM:4678,diagnostic ultrasound of urinary tract,ganciclovir
CCS:195,RXNORM:596724,diagnostic ultrasound of urinary tract,anagrelide
CCS:195,RXNORM:660890,diagnostic ultrasound of urinary tract,sevelamer carbonate
CCS:195,RXNORM:68149,diagnostic ultrasound of urinary tract,mycophenolate mofetil
CCS:195,RXNORM:6984,diagnostic ultrasound of urinary tract,minoxidil
CCS:195,RXNORM:7145,diagnostic ultrasound of urinary tract,mycophenolic acid
CCS:195,RXNORM:7417,diagnostic ultrasound of urinary tract,nifedipine
CCS:196,RXNORM:253174,diagnostic ultrasound of abdomen or retroperitoneum,HEPATITIS A VACCINE (INACTIVATED)
CCS:196,RXNORM:35619,diagnostic ultrasound of abdomen or retroperitoneum,rifaximin
CCS:196,RXNORM:8308,diagnostic ultrasound of abdomen or retroperitoneum,vitamin K1
CCS:197,RXNORM:42331,other diagnostic ultrasound,misoprostol
CCS:197,RXNORM:4986,other diagnostic ultrasound,chorionic gonadotropin
CCS:197,RXNORM:6691,other diagnostic ultrasound,medroxyprogesterone
CCS:197,RXNORM:8727,other diagnostic ultrasound,progesterone
CCS:197,RXNORM:89905,other diagnostic ultrasound,Multivitamin preparation
CCS:198,RXNORM:114477,magnetic resonance imaging,levetiracetam
CCS:198,RXNORM:135775,magnetic resonance imaging,zolmitriptan
CCS:198,RXNORM:214130,magnetic resonance imaging,acetaminophen / butalbital / caffeine
CCS:198,RXNORM:214182,magnetic resonance imaging,acetaminophen / hydrocodone
CCS:198,RXNORM:21949,magnetic resonance imaging,cyclobenzaprine
CCS:198,RXNORM:25480,magnetic resonance imaging,gabapentin
CCS:198,RXNORM:3264,magnetic resonance imaging,dexamethasone
CCS:198,RXNORM:37418,magnetic resonance imaging,sumatriptan
CCS:198,RXNORM:6470,magnetic resonance imaging,lorazepam
CCS:198,RXNORM:6902,magnetic resonance imaging,methylprednisolone
CCS:199,RXNORM:21241,electroencephalogram (eeg),clobazam
CCS:199,RXNORM:28439,electroencephalogram (eeg),lamotrigine
CCS:199,RXNORM:319864,electroencephalogram (eeg),cisatracurium
CCS:199,RXNORM:32624,electroencephalogram (eeg),oxcarbazepine
CCS:199,RXNORM:39998,electroencephalogram (eeg),zonisamide
CCS:199,RXNORM:4177,electroencephalogram (eeg),etomidate
CCS:199,RXNORM:4457,electroencephalogram (eeg),flumazenil
CCS:199,RXNORM:5224,electroencephalogram (eeg),heparin
CCS:199,RXNORM:6470,electroencephalogram (eeg),lorazepam
CCS:199,RXNORM:66887,electroencephalogram (eeg),racepinephrine
CCS:199,RXNORM:6960,electroencephalogram (eeg),midazolam
CCS:199,RXNORM:7396,electroencephalogram (eeg),nicardipine
CCS:199,RXNORM:7426,electroencephalogram (eeg),nimodipine
CCS:199,RXNORM:8134,electroencephalogram (eeg),phenobarbital
CCS:199,RXNORM:8183,electroencephalogram (eeg),phenytoin
CCS:2,RXNORM:11295,"insertion, replacement, or removal of extracranial ventricular shunt",water
CCS:2,RXNORM:114477,"insertion, replacement, or removal of extracranial ventricular shunt",levetiracetam
CCS:2,RXNORM:1291,"insertion, replacement, or removal of extracranial ventricular shunt",bacitracin
CCS:2,RXNORM:26225,"insertion, replacement, or removal of extracranial ventricular shunt",ondansetron
CCS:2,RXNORM:2670,"insertion, replacement, or removal of extracranial ventricular shunt",codeine
CCS:2,RXNORM:3264,"insertion, replacement, or removal of extracranial ventricular shunt",dexamethasone
CCS:2,RXNORM:33290,"insertion, replacement, or removal of extracranial ventricular shunt",phenol
CCS:2,RXNORM:338036,"insertion, replacement, or removal of extracranial ventricular shunt",pegfilgrastim
CCS:2,RXNORM:358255,"insertion, replacement, or removal of extracranial ventricular shunt",aprepitant
CCS:2,RXNORM:6185,"insertion, replacement, or removal of extracranial ventricular shunt",labetalol
CCS:2,RXNORM:6628,"insertion, replacement, or removal of extracranial ventricular shunt",mannitol
CCS:2,RXNORM:66887,"insertion, replacement, or removal of extracranial ventricular shunt",racepinephrine
CCS:2,RXNORM:68442,"insertion, replacement, or removal of extracranial ventricular shunt",filgrastim
CCS:2,RXNORM:689623,"insertion, replacement, or removal of extracranial ventricular shunt",bacitracin / hydrocortisone / neomycin / polymyxin B
CCS:2,RXNORM:71535,"insertion, replacement, or removal of extracranial ventricular shunt",vecuronium
CCS:2,RXNORM:72236,"insertion, replacement, or removal of extracranial ventricular shunt",fosphenytoin
CCS:2,RXNORM:7396,"insertion, replacement, or removal of extracranial ventricular shunt",nicardipine
CCS:2,RXNORM:8183,"insertion, replacement, or removal of extracranial ventricular shunt",phenytoin
CCS:2,RXNORM:8704,"insertion, replacement, or removal of extracranial ventricular shunt",prochlorperazine
CCS:20,RXNORM:10391,other intraocular therapeutic procedures,tetracaine
CCS:20,RXNORM:10600,other intraocular therapeutic procedures,timolol
CCS:20,RXNORM:10869,other intraocular therapeutic procedures,tropicamide
CCS:20,RXNORM:1151,other intraocular therapeutic procedures,ascorbic acid
CCS:20,RXNORM:1191,other intraocular therapeutic procedures,aspirin
CCS:20,RXNORM:134615,other intraocular therapeutic procedures,brimonidine
CCS:20,RXNORM:14845,other intraocular therapeutic procedures,apraclonidine
CCS:20,RXNORM:167,other intraocular therapeutic procedures,acetazolamide
CCS:20,RXNORM:17767,other intraocular therapeutic procedures,amlodipine
CCS:20,RXNORM:1815,other intraocular therapeutic procedures,bupivacaine
CCS:20,RXNORM:194881,other intraocular therapeutic procedures,brinzolamide
CCS:20,RXNORM:19737,other intraocular therapeutic procedures,bromfenac
CCS:20,RXNORM:215830,other intraocular therapeutic procedures,CALCIUM CARBONATE/VITAMIN D
CCS:20,RXNORM:216525,other intraocular therapeutic procedures,dexamethasone / neomycin / polymyxin B
CCS:20,RXNORM:23043,other intraocular therapeutic procedures,difluprednate
CCS:20,RXNORM:253337,other intraocular therapeutic procedures,bevacizumab
CCS:20,RXNORM:283809,other intraocular therapeutic procedures,travoprost
CCS:20,RXNORM:283810,other intraocular therapeutic procedures,bimatoprost
CCS:20,RXNORM:29046,other intraocular therapeutic procedures,lisinopril
CCS:20,RXNORM:301542,other intraocular therapeutic procedures,rosuvastatin
CCS:20,RXNORM:36567,other intraocular therapeutic procedures,simvastatin
CCS:20,RXNORM:4053,other intraocular therapeutic procedures,erythromycin
CCS:20,RXNORM:42463,other intraocular therapeutic procedures,pravastatin
CCS:20,RXNORM:43611,other intraocular therapeutic procedures,latanoprost
CCS:20,RXNORM:4419,other intraocular therapeutic procedures,fish oils
CCS:20,RXNORM:4502,other intraocular therapeutic procedures,flurbiprofen
CCS:20,RXNORM:4821,other intraocular therapeutic procedures,glipizide
CCS:20,RXNORM:52175,other intraocular therapeutic procedures,losartan
CCS:20,RXNORM:5487,other intraocular therapeutic procedures,hydrochlorothiazide
CCS:20,RXNORM:597142,other intraocular therapeutic procedures,brimonidine / timolol
CCS:20,RXNORM:598,other intraocular therapeutic procedures,alprostadil
CCS:20,RXNORM:60207,other intraocular therapeutic procedures,dorzolamide
CCS:20,RXNORM:645555,other intraocular therapeutic procedures,bacitracin / polymyxin B
CCS:20,RXNORM:6809,other intraocular therapeutic procedures,metformin
CCS:20,RXNORM:6826,other intraocular therapeutic procedures,methazolamide
CCS:20,RXNORM:69749,other intraocular therapeutic procedures,valsartan
CCS:20,RXNORM:8163,other intraocular therapeutic procedures,phenylephrine
CCS:20,RXNORM:83367,other intraocular therapeutic procedures,atorvastatin
CCS:20,RXNORM:8570,other intraocular therapeutic procedures,polyvinyl alcohol
CCS:20,RXNORM:8611,other intraocular therapeutic procedures,povidone-iodine
CCS:200,RXNORM:2551,nonoperative urinary system measurements,ciprofloxacin
CCS:200,RXNORM:37806,nonoperative urinary system measurements,terconazole
CCS:200,RXNORM:5640,nonoperative urinary system measurements,ibuprofen
CCS:200,RXNORM:7454,nonoperative urinary system measurements,nitrofurantoin
CCS:200,RXNORM:8120,nonoperative urinary system measurements,phenazopyridine
CCS:201,RXNORM:10594,cardiac stress tests,ticlopidine
CCS:201,RXNORM:1116632,cardiac stress tests,ticagrelor
CCS:201,RXNORM:11170,cardiac stress tests,verapamil
CCS:201,RXNORM:1191,cardiac stress tests,aspirin
CCS:201,RXNORM:1202,cardiac stress tests,atenolol
CCS:201,RXNORM:1998,cardiac stress tests,captopril
CCS:201,RXNORM:28004,cardiac stress tests,isosorbide mononitrate
CCS:201,RXNORM:29046,cardiac stress tests,lisinopril
CCS:201,RXNORM:296,cardiac stress tests,adenosine
CCS:201,RXNORM:301542,cardiac stress tests,rosuvastatin
CCS:201,RXNORM:32968,cardiac stress tests,clopidogrel
CCS:201,RXNORM:341248,cardiac stress tests,ezetimibe
CCS:201,RXNORM:35208,cardiac stress tests,quinapril
CCS:201,RXNORM:3521,cardiac stress tests,dipyridamole
CCS:201,RXNORM:35829,cardiac stress tests,ranolazine
CCS:201,RXNORM:36567,cardiac stress tests,simvastatin
CCS:201,RXNORM:4917,cardiac stress tests,nitroglycerin
CCS:201,RXNORM:5487,cardiac stress tests,hydrochlorothiazide
CCS:201,RXNORM:6058,cardiac stress tests,isosorbide dinitrate
CCS:201,RXNORM:613391,cardiac stress tests,prasugrel
CCS:201,RXNORM:6918,cardiac stress tests,metoprolol
CCS:201,RXNORM:7393,cardiac stress tests,niacin
CCS:201,RXNORM:83367,cardiac stress tests,atorvastatin
CCS:202,RXNORM:11170,electrocardiogram,verapamil
CCS:202,RXNORM:1191,electrocardiogram,aspirin
CCS:202,RXNORM:1223,electrocardiogram,atropine
CCS:202,RXNORM:161,electrocardiogram,acetaminophen
CCS:202,RXNORM:1901,electrocardiogram,calcium chloride
CCS:202,RXNORM:1998,electrocardiogram,captopril
CCS:202,RXNORM:26225,electrocardiogram,ondansetron
CCS:202,RXNORM:296,electrocardiogram,adenosine
CCS:202,RXNORM:32968,electrocardiogram,clopidogrel
CCS:202,RXNORM:3443,electrocardiogram,diltiazem
CCS:202,RXNORM:4177,electrocardiogram,etomidate
CCS:202,RXNORM:4603,electrocardiogram,furosemide
CCS:202,RXNORM:4917,electrocardiogram,nitroglycerin
CCS:202,RXNORM:49247,electrocardiogram,dofetilide
CCS:202,RXNORM:5224,electrocardiogram,heparin
CCS:202,RXNORM:52358,electrocardiogram,magnesium gluconate
CCS:202,RXNORM:6387,electrocardiogram,lidocaine
CCS:202,RXNORM:6585,electrocardiogram,magnesium sulfate
CCS:202,RXNORM:6918,electrocardiogram,metoprolol
CCS:202,RXNORM:6960,electrocardiogram,midazolam
CCS:202,RXNORM:703,electrocardiogram,amiodarone
CCS:202,RXNORM:75635,electrocardiogram,eptifibatide
CCS:202,RXNORM:7895,electrocardiogram,papaverine
CCS:202,RXNORM:83367,electrocardiogram,atorvastatin
CCS:202,RXNORM:8591,electrocardiogram,potassium chloride
CCS:202,RXNORM:8782,electrocardiogram,propofol
CCS:202,RXNORM:8825,electrocardiogram,protamine sulfate (USP)
CCS:202,RXNORM:9947,electrocardiogram,sotalol
CCS:203,RXNORM:11289,electrographic cardiac monitoring,warfarin
CCS:203,RXNORM:1656339,electrographic cardiac monitoring,sacubitril / valsartan
CCS:203,RXNORM:1998,electrographic cardiac monitoring,captopril
CCS:203,RXNORM:20352,electrographic cardiac monitoring,carvedilol
CCS:203,RXNORM:20791,electrographic cardiac monitoring,chlorhexidine gluconate
CCS:203,RXNORM:3407,electrographic cardiac monitoring,digoxin
CCS:203,RXNORM:3443,electrographic cardiac monitoring,diltiazem
CCS:203,RXNORM:3541,electrographic cardiac monitoring,disopyramide
CCS:203,RXNORM:4419,electrographic cardiac monitoring,fish oils
CCS:203,RXNORM:4441,electrographic cardiac monitoring,flecainide
CCS:203,RXNORM:4821,electrographic cardiac monitoring,glipizide
CCS:203,RXNORM:4917,electrographic cardiac monitoring,nitroglycerin
CCS:203,RXNORM:6058,electrographic cardiac monitoring,isosorbide dinitrate
CCS:203,RXNORM:640062,electrographic cardiac monitoring,regadenoson
CCS:203,RXNORM:6916,electrographic cardiac monitoring,metolazone
CCS:203,RXNORM:692572,electrographic cardiac monitoring,Bacitracin- and neomycin- and polymyxin B-containing product
CCS:203,RXNORM:703,electrographic cardiac monitoring,amiodarone
CCS:203,RXNORM:83367,electrographic cardiac monitoring,atorvastatin
CCS:203,RXNORM:8588,electrographic cardiac monitoring,potassium
CCS:203,RXNORM:9068,electrographic cardiac monitoring,quinidine
CCS:203,RXNORM:9997,electrographic cardiac monitoring,spironolactone
CCS:204,RXNORM:10156,swan-ganz catheterization for monitoring,sucralfate
CCS:204,RXNORM:1596,swan-ganz catheterization for monitoring,bisacodyl
CCS:204,RXNORM:1808,swan-ganz catheterization for monitoring,bumetanide
